pract_resp.keys,pract_resp.corr,pract_resp.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.7,,,,,,,0,1,1,13,1
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.8,,,,,,,0,2,2,23,1
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.1,,,,,,,0,3,3,43,1
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.9,,,,,,,0,4,4,18,1
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.17,,,,,,0,5,5,3,1
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.103,,,,,,0,6,6,7,1
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.473,,,,,,0,7,7,4,1
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1,,,,,,,0,8,8,31,1
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.2,,,,,,,0,9,9,16,1
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.451,,,,,,0,10,10,10,1
,,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.3,,,,,,,0,11,11,39,1
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.3,,,,,,,0,12,12,17,1
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.244,,,,,,0,13,13,5,1
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.9,,,,,,,0,14,14,37,1
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.206,,,,,,0,15,15,1,1
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.354,,,,,,0,16,16,8,1
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.6,,,,,,,0,17,17,12,1
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.2,,,,,,,0,18,18,38,1
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.5,,,,,,,0,19,19,14,1
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.2,,,,,,,0,20,20,30,1
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.8,,,,,,,0,21,21,41,1
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.5,,,,,,,0,22,22,25,1
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.5,,,,,,,0,23,23,44,1
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1,,,,,,,0,24,24,19,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.3,1.651,,,,,,0,25,25,32,1
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.3,,,,,,,0,26,26,15,1
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.4,,,,,,,0,27,27,46,1
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.3,1.479,,,,,,0,28,28,45,1
,,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.3,,,,,,,0,29,29,36,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.4,,,,,,,0,30,30,27,1
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.467,,,,,,0,31,31,11,1
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.302,,,,,,0,32,32,9,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.6,,,,,,,0,33,33,33,1
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.1,,,,,,,0,34,34,21,1
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.112,,,,,,0,35,35,2,1
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.097,,,,,,0,36,36,0,1
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.1,,,,,,,0,37,37,35,1
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.7,,,,,,,0,38,38,47,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.1,,,,,,,0,39,39,26,1
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.2,,,,,,,0,40,40,20,1
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.2,,,,,,,0,41,41,34,1
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.276,,,,,,0,42,42,6,1
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.8,,,,,,,0,43,43,29,1
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.2,1.608,,,,,,0,44,44,40,1
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.4,,,,,,,0,45,45,22,1
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.7,,,,,,,0,46,46,28,1
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.9,,,,,,,0,47,47,42,1
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.262,,,,,,1,0,48,4,1
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.2,,,,,,,1,1,49,34,1
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.7,,,,,,,1,2,50,28,1
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.4,,,,,,,1,3,51,46,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.3,1.511,,,,,,1,4,52,32,1
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.8,,,,,,,1,5,53,29,1
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.5,,,,,,,1,6,54,25,1
,,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.3,,,,,,,1,7,55,36,1
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.2,,,,,,,1,8,56,40,1
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.2,,,,,,,1,9,57,30,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.6,,,,,,,1,10,58,33,1
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.3,,,,,,,1,11,59,15,1
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.3,1.586,,,,,,1,12,60,45,1
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.9,,,,,,,1,13,61,18,1
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.408,,,,,,1,14,62,9,1
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.8,,,,,,,1,15,63,23,1
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.7,,,,,,,1,16,64,13,1
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.403,,,,,,1,17,65,5,1
,,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.3,,,,,,,1,18,66,39,1
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1,,,,,,,1,19,67,31,1
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.1,,,,,,,1,20,68,35,1
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.9,,,,,,,1,21,69,42,1
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.157,,,,,,1,22,70,3,1
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.119,,,,,,1,23,71,7,1
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.3,,,,,,,1,24,72,17,1
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.1,,,,,,,1,25,73,24,1
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.337,,,,,,1,26,74,6,1
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.128,,,,,,1,27,75,0,1
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.312,,,,,,1,28,76,2,1
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.2,,,,,,,1,29,77,38,1
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.9,,,,,,,1,30,78,37,1
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.6,,,,,,,1,31,79,12,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.4,,,,,,,1,32,80,27,1
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.5,,,,,,,1,33,81,14,1
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.5,,,,,,,1,34,82,44,1
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.234,,,,,,1,35,83,8,1
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.7,,,,,,,1,36,84,47,1
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.371,,,,,,1,37,85,11,1
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1,,,,,,,1,38,86,19,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.1,,,,,,,1,39,87,26,1
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.6,1.095,,,,,,1,40,88,1,1
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.2,,,,,,,1,41,89,20,1
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.1,,,,,,,1,42,90,21,1
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.4,,,,,,,1,43,91,22,1
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.2,,,,,,,1,44,92,16,1
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.8,,,,,,,1,45,93,41,1
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.1,,,,,,,1,46,94,43,1
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.6,1.435,,,,,,1,47,95,10,1
